id;level;parent_id;name;lat;lon;min_lat;max_lat;min_lon;max_lon;geometry_wkt
2660416;3;632826;Barcelona;414.407.503.276.271;216.989.140.436.308;414.383.733.059.223;414.431.273.188.559;216.673.260.880.954;217.305.040.462.152;POLYGON((2.16673260880954 41.4386418849155,2.16708935848505 41.4431273188559,2.17305040462152 41.4428586977613,2.17269324785934 41.4383733059223,2.16673260880954 41.4386418849155))
2660417;3;632826;Barcelona;414.362.649.117.176;216.953.449.154.226;414.338.879.080.488;414.386.418.849.155;216.637.593.988.564;217.269.324.785.934;POLYGON((2.16637593988564 41.4341564449464,2.16673260880954 41.4386418849155,2.17269324785934 41.4383733059223,2.17233617194002 41.4338879080488,2.16637593988564 41.4341564449464))
2660418;3;632827;Barcelona;41.445.504.225.904;216.428.710.787.542;414.431.273.188.559;414.478.811.024.459;216.112.823.157.601;216.744.618.893.315;POLYGON((2.16112823157601 41.443395632476,2.16148465482524 41.4478811024459,2.16744618893315 41.4476127467666,2.16708935848505 41.4431273188559,2.16112823157601 41.443395632476))
2660419;3;632827;Barcelona;414.499.896.718.346;216.464.377.509.866;414.476.127.467.666;414.523.665.663.911;216.148.465.482.524;216.780.310.017.481;POLYGON((2.16148465482524 41.4478811024459,2.16184115877675 41.4523665663911,2.16780310017481 41.452098168647,2.16744618893315 41.4476127467666,2.16148465482524 41.4478811024459))
2660420;3;632827;Barcelona;414.497.211.413.491;217.060.547.244.888;41.447.344.083.565;41.452.098.168.647;216.744.618.893.315;217.376.496.075.833;POLYGON((2.16744618893315 41.4476127467666,2.16780310017481 41.452098168647,2.17376496075833 41.4518294633327,2.17340764224751 41.447344083565,2.16744618893315 41.4476127467666))
2660421;3;632827;Barcelona;414.452.357.375.045;217.024.839.799.164;414.428.586.977.613;414.476.127.467.666;216.708.935.848.505;217.340.764.224.751;POLYGON((2.16708935848505 41.4431273188559,2.16744618893315 41.4476127467666,2.17340764224751 41.447344083565,2.17305040462152 41.4428586977613,2.16708935848505 41.4431273188559))
2660422;3;632828;Barcelona;414.449.669.416.125;217.620.960.727.915;414.425.897.692.043;41.447.344.083.565;217.305.040.462.152;217.936.901.467.705;POLYGON((2.17305040462152 41.4428586977613,2.17340764224751 41.447344083565,2.17936901467705 41.4470751128531,2.17901136989415 41.4425897692043,2.17305040462152 41.4428586977613))
2660423;3;632828;Barcelona;414.494.523.033.234;217.656.708.894.943;414.470.751.128.531;414.518.294.633.327;217.340.764.224.751;217.972.674.043.603;POLYGON((2.17340764224751 41.447344083565,2.17376496075833 41.4518294633327,2.17972674043603 41.4515604504602,2.17936901467705 41.4470751128531,2.17340764224751 41.447344083565))
2660424;3;632828;Barcelona;414.491.831.577.694;218.252.862.450.902;414.468.058.346.429;414.515.604.504.602;217.936.901.467.705;218.568.843.911.664;POLYGON((2.17936901467705 41.4470751128531,2.17972674043603 41.4515604504602,2.18568843911664 41.4512911300415,2.18533030613052 41.4468058346429,2.17936901467705 41.4470751128531))
2660425;3;632828;Barcelona;414.446.978.382.402;218.217.073.564.673;414.423.205.331.967;414.470.751.128.531;217.901.136.989.415;218.533.030.613.052;POLYGON((2.17901136989415 41.4425897692043,2.17936901467705 41.4470751128531,2.18533030613052 41.4468058346429,2.18497225421173 41.4423205331967,2.17901136989415 41.4425897692043))
2660426;3;632829;Barcelona;414.359.962.000.761;217.549.488.667.743;414.336.190.637.844;414.383.733.059.223;217.233.617.194.002;217.865.380.606.631;POLYGON((2.17233617194002 41.4338879080488,2.17269324785934 41.4383733059223,2.17865380606631 41.4381044195144,2.17829632317253 41.4336190637844,2.17233617194002 41.4338879080488))
2660427;3;632829;Barcelona;414.404.815.738.632;217.585.220.652.882;414.381.044.195.144;414.428.586.977.613;217.269.324.785.934;217.901.136.989.415;POLYGON((2.17269324785934 41.4383733059223,2.17305040462152 41.4428586977613,2.17901136989415 41.4425897692043,2.17865380606631 41.4381044195144,2.17269324785934 41.4383733059223))
2660428;3;632829;Barcelona;414.402.125.126.668;21.818.129.277.956;414.378.352.257.039;414.425.897.692.043;217.865.380.606.631;218.497.225.421.173;POLYGON((2.17865380606631 41.4381044195144,2.17901136989415 41.4425897692043,2.18497225421173 41.4423205331967,2.18461428333923 41.4378352257039,2.17865380606631 41.4381044195144))
2660429;3;632829;Barcelona;414.357.271.810.499;218.145.520.093.467;414.333.499.121.651;414.381.044.195.144;217.829.632.317.253;218.461.428.333.923;POLYGON((2.17829632317253 41.4336190637844,2.17865380606631 41.4381044195144,2.18461428333923 41.4378352257039,2.18425639349198 41.4333499121651,2.17829632317253 41.4336190637844))
2660430;3;632830;Barcelona;414.544.751.117.372;216.500.052.308.027;41.452.098.168.647;414.568.520.243.109;216.184.115.877.675;216.816.009.223.098;POLYGON((2.16184115877675 41.4523665663911,2.1621977434515 41.4568520243109,2.16816009223098 41.4565835844962,2.16780310017481 41.452098168647,2.16184115877675 41.4523665663911))
2660431;3;632830;Barcelona;414.589.605.456.111;216.535.735.184.126;414.565.835.844.962;414.613.374.762.044;21.621.977.434.515;216.851.716.512.268;POLYGON((2.1621977434515 41.4568520243109,2.16255440887043 41.4613374762044,2.16851716512268 41.4610689943133,2.16816009223098 41.4565835844962,2.1621977434515 41.4568520243109))
2660432;3;632830;Barcelona;414.586.919.309.366;21.713.198.639.334;414.563.148.370.634;414.610.689.943.133;216.816.009.223.098;217.447.984.051.842;POLYGON((2.16816009223098 41.4565835844962,2.16851716512268 41.4610689943133,2.17447984051842 41.4608002047564,2.17412236017496 41.4563148370634,2.16816009223098 41.4565835844962))
2660433;3;632830;Barcelona;414.542.065.391.601;21.709.626.277.558;414.518.294.633.327;414.565.835.844.962;216.780.310.017.481;217.412.236.017.496;POLYGON((2.16780310017481 41.452098168647,2.16816009223098 41.4565835844962,2.17412236017496 41.4563148370634,2.17376496075833 41.4518294633327,2.16780310017481 41.452098168647))
2660437;3;632831;Barcelona;414.631.773.166.778;217.167.718.100.267;414.608.002.047.564;414.655.543.980.977;216.851.716.512.268;217.483.740.180.973;POLYGON((2.16851716512268 41.4610689943133,2.16887431887088 41.4655543980977,2.17483740180973 41.4652855664109,2.17447984051842 41.4608002047564,2.16851716512268 41.4610689943133))
2660438;3;632832;Barcelona;414.629.083.522.163;217.764.001.969.006;414.605.311.075.455;414.652.855.664.109;217.447.984.051.842;218.080.040.377.971;POLYGON((2.17447984051842 41.4608002047564,2.17483740180973 41.4652855664109,2.18080040377971 41.4650164270223,2.18044243496632 41.4605311075455,2.17447984051842 41.4608002047564))
2660439;3;632832;Barcelona;414.673.936.897.649;217.799.782.525.028;414.650.164.270.223;414.697.709.220.261;217.483.740.180.973;218.115.845.365.331;POLYGON((2.17483740180973 41.4652855664109,2.1751950440699 41.4697709220261,2.18115845365331 41.469501740454,2.18080040377971 41.4650164270223,2.17483740180973 41.4652855664109))
2660440;3;632832;Barcelona;41.467.124.375.427;218.396.099.049.086;414.647.469.799.439;41.469.501.740.454;218.080.040.377.971;218.712.178.215.545;POLYGON((2.18080040377971 41.4650164270223,2.18115845365331 41.469501740454,2.18712178215545 41.4692322511442,2.18676332468947 41.4647469799439,2.18080040377971 41.4650164270223))
2660441;3;632832;Barcelona;41.462.639.080.083;218.360.277.737.341;414.602.617.026.928;414.650.164.270.223;218.044.243.496.632;218.676.332.468.947;POLYGON((2.18044243496632 41.4605311075455,2.18080040377971 41.4650164270223,2.18676332468947 41.4647469799439,2.18640494837506 41.4602617026928,2.18044243496632 41.4605311075455))
2660442;3;632833;Barcelona;414.539.376.589.948;217.692.465.156.066;414.515.604.504.602;414.563.148.370.634;217.376.496.075.833;218.008.454.719.211;POLYGON((2.17376496075833 41.4518294633327,2.17412236017496 41.4563148370634,2.18008454719211 41.4560457820246,2.17972674043603 41.4515604504602,2.17376496075833 41.4518294633327))
2660443;3;632833;Barcelona;41.458.423.008.626;217.728.229.513.385;414.560.457.820.246;414.608.002.047.564;217.412.236.017.496;218.044.243.496.632;POLYGON((2.17412236017496 41.4563148370634,2.17447984051842 41.4608002047564,2.18044243496632 41.4605311075455,2.18008454719211 41.4560457820246,2.17412236017496 41.4563148370634))
2660444;3;632833;Barcelona;414.581.537.786.915;218.324.464.535.134;414.557.764.193.917;414.605.311.075.455;218.008.454.719.211;218.640.494.837.506;POLYGON((2.18008454719211 41.4560457820246,2.18044243496632 41.4605311075455,2.18640494837506 41.4602617026928,2.18604665319113 41.4557764193917,2.18008454719211 41.4560457820246))
2660445;3;632833;Barcelona;414.536.684.712.534;218.288.659.440.354;414.512.911.300.415;414.560.457.820.246;217.972.674.043.603;218.604.665.319.113;POLYGON((2.17972674043603 41.4515604504602,2.18008454719211 41.4560457820246,2.18604665319113 41.4557764193917,2.18568843911664 41.4512911300415,2.17972674043603 41.4515604504602))
2661330;3;633055;Barcelona;413.547.216.119.845;218.098.286.590.228;413.523.445.359.015;41.357.098.657.764;217.782.820.763.334;218.413.772.800.752;POLYGON((2.17782820763334 41.3526132355369,2.17818464261314 41.357098657764,2.18413772800752 41.3568299159923,2.18378088773286 41.3523445359015,2.17782820763334 41.3526132355369))
2661331;3;633055;Barcelona;413.592.070.101.303;218.133.954.387.684;413.568.299.159.923;413.615.840.739.597;217.818.464.261.314;218.449.464.902.103;POLYGON((2.17818464261314 41.357098657764,2.178541158241 41.3615840739597,2.18449464902103 41.361315290046,2.18413772800752 41.3568299159923,2.17818464261314 41.357098657764))
2661342;3;633058;Barcelona;413.636.924.022.414;21.816.963.025.553;41.361.315.290.046;413.660.694.841.232;2.178.541.158.241;218.485.165.079.428;POLYGON((2.178541158241 41.3615840739597,2.17889775453781 41.3660694841232,2.18485165079428 41.3658006580618,2.18449464902103 41.361315290046,2.178541158241 41.3615840739597))
2661343;3;633058;Barcelona;413.681.777.883.171;218.205.314.195.856;413.658.006.580.618;413.705.548.882.537;217.889.775.453.781;218.520.873.334.821;POLYGON((2.17889775453781 41.3660694841232,2.17925443152446 41.3705548882537,2.18520873334821 41.3702860200389,2.18485165079428 41.3658006580618,2.17889775453781 41.3660694841232))
2661344;3;633058;Barcelona;413.679.087.878.592;218.800.720.060.235;413.655.315.253.861;413.702.860.200.389;218.485.165.079.428;219.116.295.437.035;POLYGON((2.18485165079428 41.3658006580618,2.18520873334821 41.3702860200389,2.19116295437035 41.370016845162,2.19080546627008 41.3655315253861,2.18485165079428 41.3658006580618))
2661345;3;633058;Barcelona;41.363.423.443.958;21.876.499.556.877;413.610.461.995.657;413.658.006.580.618;218.449.464.902.103;219.080.546.627.008;POLYGON((2.18449464902103 41.361315290046,2.18485165079428 41.3658006580618,2.19080546627008 41.3655315253861,2.1904480590413 41.3610461995657,2.18449464902103 41.361315290046))
2661346;3;633059;Barcelona;413.726.631.683.566;218.241.006.210.753;413.702.860.200.389;413.750.402.863.505;217.925.443.152.446;218.556.589.670.373;POLYGON((2.17925443152446 41.3705548882537,2.17961118922186 41.3750402863505,2.18556589670373 41.3747713759765,2.18520873334821 41.3702860200389,2.17925443152446 41.3705548882537))
2661347;3;633059;Barcelona;41.377.148.542.359;218.276.706.302.315;413.747.713.759.765;413.795.256.784.126;217.961.118.922.186;218.592.314.088.178;POLYGON((2.17961118922186 41.3750402863505,2.17996802765093 41.3795256784126,2.18592314088178 41.3792567258738,2.18556589670373 41.3747713759765,2.17961118922186 41.3750402863505))
2661348;3;633059;Barcelona;413.768.794.575.351;218.872.193.296.226;413.745.021.588.928;413.792.567.258.738;218.556.589.670.373;219.187.817.326.917;POLYGON((2.18556589670373 41.3747713759765,2.18592314088178 41.3792567258738,2.19187817326917 41.3789874665775,2.19152052336306 41.3745021588928,2.18556589670373 41.3747713759765))
2661349;3;633059;Barcelona;413.723.941.257.186;218.836.452.635.357;41.370.016.845.162;413.747.713.759.765;218.520.873.334.821;219.152.052.336.306;POLYGON((2.18520873334821 41.3702860200389,2.18556589670373 41.3747713759765,2.19152052336306 41.3745021588928,2.19116295437035 41.370016845162,2.18520873334821 41.3702860200389))
2661351;3;633060;Barcelona;413.766.100.659.837;219.467.672.202.294;413.742.326.351.114;413.789.874.665.775;219.152.052.336.306;219.783.312.472.219;POLYGON((2.19152052336306 41.3745021588928,2.19187817326917 41.3789874665775,2.19783312472219 41.3787179005358,2.197475069109 41.3742326351114,2.19152052336306 41.3745021588928))
2661358;3;633062;Barcelona;413.816.339.103.236;218.312.414.472.632;413.792.567.258.738;413.840.110.644.393;217.996.802.765.093;218.628.046.590.332;POLYGON((2.17996802765093 41.3795256784126,2.18032494683257 41.3840110644393,2.18628046590332 41.38374206973,2.18592314088178 41.3792567258738,2.17996802765093 41.3795256784126))
2661359;3;633062;Barcelona;413.861.192.722.494;218.348.130.723.799;4.138.374.206.973;413.884.964.444.298;218.032.494.683.257;218.663.787.178.927;POLYGON((2.18032494683257 41.3840110644393,2.18068194678772 41.3884964444298,2.18663787178927 41.3882274075442,2.18628046590332 41.38374206973,2.18032494683257 41.3840110644393))
2661360;3;633062;Barcelona;413.858.501.030.368;218.943.698.883.596;413.834.727.682.154;413.882.274.075.442;218.628.046.590.332;219.259.371.590.544;POLYGON((2.18628046590332 41.38374206973,2.18663787178927 41.3882274075442,2.19259371590544 41.3879580638057,2.19223590410964 41.3834727682154,2.18628046590332 41.38374206973))
2661361;3;633062;Barcelona;413.813.647.833.081;21.890.794.204.494;413.789.874.665.775;4.138.374.206.973;218.592.314.088.178;219.223.590.410.964;POLYGON((2.18592314088178 41.3792567258738,2.18628046590332 41.38374206973,2.19223590410964 41.3834727682154,2.19187817326917 41.3789874665775,2.18592314088178 41.3792567258738))
2661362;3;633063;Barcelona;413.906.046.281.358;218.383.855.057.911;413.882.274.075.442;413.929.818.183.833;218.068.194.678.772;218.699.535.856.062;POLYGON((2.18068194678772 41.3884964444298,2.18103902753732 41.3929818183833,2.18699535856062 41.3927127393158,2.18663787178927 41.3882274075442,2.18068194678772 41.3884964444298))
2661363;3;633063;Barcelona;41.395.089.977.982;218.419.587.477.063;413.927.127.393.158;413.974.671.862.989;218.103.902.753.732;218.735.292.623.832;POLYGON((2.18103902753732 41.3929818183833,2.1813961891023 41.3974671862989,2.18735292623832 41.3971980650438,2.18699535856062 41.3927127393158,2.18103902753732 41.3929818183833))
